sha256,image_path,source_project,source_dataset,original_label,unified_label,conflicting_labels,resolution
d66ca1a661660e7622a8bdb549e74f71d94c75d4b006978e7a5183bf4fdc74f1,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/16_36.jpg,dermassist,Skin_Diseases_Image,Psoriasis,plaque_psoriasis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
d6edf136a798bb9b1e63df37a37159b87e0adb4f25e4c7e3c8aa0eff6ac70e9f,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Nail Fungus and other Nail Disease/lichen-planus-89.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
d7186e15efa537b2e9b13abb6d0290ec056d886867a98606ea303ff745f295cc,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Nail Fungus and other Nail Disease/alopecia-areata-19.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
d7714e82e165520c6317287041126648ace2efe2a54e8e72f401466e0e9248fe,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-133.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
d7765b2c685ab4ae4df75f4c5da452480b513a61574552da06e17d499018f501,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-mouth-9.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
d80794104ddc791f8de54469d22a676727c951774b9fcbffa873143655722708,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/208_0_7.jpg,dermassist,Skin_Diseases_Image,Verruca,warts,atopic_dermatitis|warts,kept_protected_original_8:atopic_dermatitis
d82c020ba1ef8f739d4474f722242d7f62b4601d413b4a68246919ff130cb389,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-125.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
d82e3208f361315e841d4b0b52a987c086446898efb1a1fa9b9b5957166dde45,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-86.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
d83c83adf247477fdeb76d842083b91071c282d6fe0c74e50be3986b7bbf7190,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-178.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
d844932dadb0c276083e046ac44f60b316c6ae854fab0f20579c490ad807b817,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-132.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
d8852be0367755d1c4b60c8fa219232d76640518de1648ecbec18b2cc644e732,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candida-penis-30.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
d92473caa8b53be40d34a2cebc16281bdb91be97d88165403061eccac5c5c0b1,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/3. Atopic Dermatitis - 1.25k/6_223.jpg,dermassist,Skin_Diseases_Image,Atopic Dermatitis,atopic_dermatitis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
d92473caa8b53be40d34a2cebc16281bdb91be97d88165403061eccac5c5c0b1,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_7.jpg,dermassist,Skin_Diseases_Image,Psoriasis,plaque_psoriasis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
d9b0cf91e9e7f900453c9de5292c938896d38422e5c20be0e4bd6920cfccf809,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-114.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
da1bf71464bd8306dd94d1b01808d0e3386006ff1abbe10e9dffcf70132c5531,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Nail Fungus and other Nail Disease/lichen-planus-1.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
da53b9c425a7ee1857da2e23869c92950e6295252ada07be0fa8cc35ccb1f2b4,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-53.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
db0b9129b93f7303525aa4f34149cb79b91fb2bf3dc9a550ea7336220b41f1ed,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Acne and Rosacea Photos/milia-1.jpg,dermassist,DermNet,Acne,acne_vulgaris,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
db0b9129b93f7303525aa4f34149cb79b91fb2bf3dc9a550ea7336220b41f1ed,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Light Diseases and Disorders of Pigmentation/milia-1.jpg,dermassist,DermNet,Vitiligo,vitiligo,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
db0b9129b93f7303525aa4f34149cb79b91fb2bf3dc9a550ea7336220b41f1ed,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/milia-1.jpg,dermassist,Skin_Diseases_Kaggle,Vitiligo,vitiligo,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
db0b9129b93f7303525aa4f34149cb79b91fb2bf3dc9a550ea7336220b41f1ed,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/val/3. Akne/milia-1.jpg,dermassist,Skin_Diseases_Kaggle,Acne,acne_vulgaris,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
db256b2e6bace94586c6a120feadcb9f61f98bcb6974b92c0dece9ff7a94461f,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-157.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
db26a960b3d9eab5c46f7a117d39622aa4721b66ddfd08c052006a1cd1cc8a10,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Acne and Rosacea Photos/milia-18.jpg,dermassist,DermNet,Acne,acne_vulgaris,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
db26a960b3d9eab5c46f7a117d39622aa4721b66ddfd08c052006a1cd1cc8a10,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Light Diseases and Disorders of Pigmentation/milia-18.jpg,dermassist,DermNet,Vitiligo,vitiligo,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
db26a960b3d9eab5c46f7a117d39622aa4721b66ddfd08c052006a1cd1cc8a10,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Acne and Rosacea Photos/milia-18.jpg,dermassist,DermNet,Acne,acne_vulgaris,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
db26a960b3d9eab5c46f7a117d39622aa4721b66ddfd08c052006a1cd1cc8a10,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/milia-18.jpg,dermassist,Skin_Diseases_Kaggle,Acne,acne_vulgaris,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
db26a960b3d9eab5c46f7a117d39622aa4721b66ddfd08c052006a1cd1cc8a10,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/milia-18.jpg,dermassist,Skin_Diseases_Kaggle,Vitiligo,vitiligo,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
db79a08d0f2cfb58a3d263916f1fb5da967699dd92c6dcf6d7dcbb24ac42413d,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Nail Fungus and other Nail Disease/alopecia-areata-56.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
db9f7d8925a8a326191f374080776b3feb52e0c153171eede9dcba53b3d7d7aa,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Systemic Disease/panniculitis-2.jpg,dermassist,DermNet,Drug Eruption,drug_eruptions,drug_eruptions|lupus_related_skin_lesions,excluded_all_conflicting_labels
db9f7d8925a8a326191f374080776b3feb52e0c153171eede9dcba53b3d7d7aa,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Vasculitis Photos/panniculitis-2.jpg,dermassist,DermNet,Lupus Cutaneous,lupus_related_skin_lesions,drug_eruptions|lupus_related_skin_lesions,excluded_all_conflicting_labels
dbbaa0916d057b12096902b6553445062ba000d469f4e1fd949ae1dabf74c393,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-158.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
dc0091ddbc0b4fa894f417f25d97c903856488b652544f6ff723e87124e6b1f7,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candida-penis-11.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
dc3a6defc8c8a610caf7204f16417341e8097f12bc71571cff43feceb1c2c5c1,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/3. Atopic Dermatitis - 1.25k/6_124.jpg,dermassist,Skin_Diseases_Image,Atopic Dermatitis,atopic_dermatitis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
dc3a6defc8c8a610caf7204f16417341e8097f12bc71571cff43feceb1c2c5c1,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/11_37.jpg,dermassist,Skin_Diseases_Image,Psoriasis,plaque_psoriasis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
dcbe06d83d4b0e274d598cc26746e7717fdb5553a384ae747cf36fc22f305e37,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-177.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
dd2ae03d8b67db8fe6beee0fa7fc6b017e7930405d92315c807bc5861988f8d3,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Nail Fungus and other Nail Disease/lichen-planus-125.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
dd9cdea397888242e2e8e8ee9bee72863a21130ab45e08c529bd07fb9972b4f5,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-diaper-28.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
ddccb518414c69c853d89bfc35c474fb8e5f602771caa3862425278ce6566c16,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/207_0_8.jpg,dermassist,Skin_Diseases_Image,Verruca,warts,atopic_dermatitis|warts,kept_protected_original_8:atopic_dermatitis
ddccb518414c69c853d89bfc35c474fb8e5f602771caa3862425278ce6566c16,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/203_0_3.jpg,dermassist,Skin_Diseases_Image,Verruca,warts,atopic_dermatitis|warts,kept_protected_original_8:atopic_dermatitis
ddd10330f4ebf03fd39a8a50e1f485eb502e82e6dbe4a350a92dcdc862d2da10,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-169.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
de863c1e827d29cf48b8b433657b7a53759c7b7aa5a8a9bade9a2b51fe9e3ad2,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/3. Atopic Dermatitis - 1.25k/6_129.jpg,dermassist,Skin_Diseases_Image,Atopic Dermatitis,atopic_dermatitis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
de863c1e827d29cf48b8b433657b7a53759c7b7aa5a8a9bade9a2b51fe9e3ad2,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_30.jpg,dermassist,Skin_Diseases_Image,Psoriasis,plaque_psoriasis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
de9038d72482d811f03c108232888a36b3fdbc02427b4694297b37e71970172f,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-197.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
dec57946a64ac1c70960db89b6981e05f32c4be682e76fa608f23c822996c99c,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candida-penis-31.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
df6d8e7f94df0ca66c11088399fde752d813e9a7be3305907994b50ed54d9564,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-40.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
dfcc13e126e319361dc2e31f44297af066647e8f767213b8d594708e9e2b70d7,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/206_0_6.jpg,dermassist,Skin_Diseases_Image,Verruca,warts,atopic_dermatitis|warts,kept_protected_original_8:atopic_dermatitis
e11e6997bd57c0ee8c48abb58faa76f99be53bc80cad6bea9dd450891b498710,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candida-penis-34.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
e13da4c2d03f8394f06c28d174b8b746d8e211d30d173ca8841b8995580c222e,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-182.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
e15362046eff8e13e3630392a0a445af89f85c8c8f0c2bc9295a47e3f1f35156,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/DrugEruption/drug-lichenoid-eruption-4.jpeg,devraj,pacific_train,DrugEruption,drug_eruptions,drug_eruptions|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
e15362046eff8e13e3630392a0a445af89f85c8c8f0c2bc9295a47e3f1f35156,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Exanthems and Drug Eruptions/drug-lichenoid-eruption-4.jpg,dermassist,DermNet,Drug Eruption,drug_eruptions,drug_eruptions|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
e17d82a387977137554b9f1a89bc411918980e16f90ee9bcf1bd4c112fef41d9,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/1266-small__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
e234efbb9cfaa3f11d96a5e24064a797ab7b392dd00a6fbd28b2e16bf6003c4f,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-38.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
e23f9c7260604fa09cfaf876c0aff1ca284611c4a89c79f7f559d681b8475e05,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/periungual-fibroma-2.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,drug_eruptions|fungal_nail_infections,excluded_all_conflicting_labels
e23f9c7260604fa09cfaf876c0aff1ca284611c4a89c79f7f559d681b8475e05,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Systemic Disease/tuberous-sclerosis-165.jpg,dermassist,DermNet,Drug Eruption,drug_eruptions,drug_eruptions|fungal_nail_infections,excluded_all_conflicting_labels
e2f0274e5d20bb99a4c83d7dd8e095b656f298f8b4f3314389c410247416f2e3,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-115.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
e34335701e63f68eddfcce6ca811665ff22ed8dc6199910ff51419d39f57e353,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/6_311.jpg,dermassist,Skin_Diseases_Image,Verruca,warts,plaque_psoriasis|warts,kept_protected_original_8:plaque_psoriasis
e3a291c51b5274d99aabc511a5ed94b9d86520b5aa054ef63d94c97cbd4dc8b3,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-44.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0034093.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0032384.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0032696.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0032415.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0032414.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0032482.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0034160.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0032660.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0033504.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0032959.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0034306.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0032799.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0033020.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0032768.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0033205.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0033271.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0033575.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0032894.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0033720.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0034255.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/backup/TeleDerm/Derma/Derm/ISIC/HAM10000_images_part_2/ISIC_0032834.jpg,dermassist,HAM10000,Basal Cell Carcinoma,basal_cell_carcinoma,basal_cell_carcinoma|melanoma,kept_protected_original_8:melanoma
