class_name,image_path,resolved_path,width,height,mean_brightness,std_brightness,blur_score,issue_type,recommended_action,details
tinea_corporis,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/tinea_corporis/devraj__selected_900plus_final__f3d09b66bb9e3ab3.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/riyaelizashaju/skin-disease-classification-image-dataset/versions/1/Split_smol/train/Tinea Ringworm Candidiasis/aug_0_natural-treatment-Daad-khaj-khujli-ringworm-home-treatment-home-remedies-fungal-infection-treatment-symptom-pictures-diagnosis-hindi-gimtrend.blogspot.com.jpeg,266,190,171.2762,16.2008,25.8885,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
tinea_corporis,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/tinea_corporis/devraj__selected_900plus_final__f9e36f4f13ea6e23.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Tinea/tincorp8__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDdd.jpeg,294,222,122.4305,55.4337,46.8423,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__dermnet__623ae6e9201d3ab0.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Light Diseases and Disorders of Pigmentation/porphyrias-73.jpg,720,550,38.0262,42.0201,28.5485,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__dermnet__9561cd39705d5a84.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Light Diseases and Disorders of Pigmentation/actinic-comedones-1.jpg,720,463,167.3903,23.8910,12.1146,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__dermnet__f564d44844416ebc.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Light Diseases and Disorders of Pigmentation/lentigo-adults-27.jpg,720,540,148.2972,17.7002,49.0887,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__14fb57f2075ff969.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/test/4. Pigment/roi348.jpg,193,80,172.0211,20.3840,43.0644,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__1791116252d13b63.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/vitiligo-12__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,294,222,139.6196,22.0695,23.8995,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__1a2c8c783924f3db.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/vitiligo-56__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,294,222,121.6235,56.0231,46.3390,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__4faedbd6cf3cafe2.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/roi183.jpg,199,99,193.9244,20.2398,17.8463,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__5340959e740aee6f.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/vitiligo-0035__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,294,222,150.1728,39.8816,24.6411,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__59f96b600fd0d80a.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/vitiligo-32__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,294,222,113.2971,32.9481,40.3104,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__5ac426d7f3f842ca.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/vitiligo-0036__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,294,222,151.3513,39.4573,47.5348,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__6385aa73938e4648.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/test/4. Pigment/roi299.jpg,368,180,181.6723,25.1962,41.7941,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__82611a2d2fce4bea.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/roi64.jpg,249,101,98.7955,27.6444,12.0925,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__890cfed90bab8b07.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/roi303.jpg,303,127,172.0439,34.0075,47.0617,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__9d5494e9d2aa5905.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/133808eec62bb000b8e0ac7bafe27213-small.jpg,300,300,157.2088,45.0283,39.5874,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__a8d0aea723328b7c.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/vitiligo-0024__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,294,222,182.4943,41.9159,25.6311,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__b3842a832335c776.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/vitiligo-64__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,294,222,112.0704,23.5187,44.3530,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__bd8f817648969071.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/vitiligo-18__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,294,222,136.3609,22.8419,43.9435,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__be4e9e7a777f4403.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/vitiligo-02__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,294,222,109.1851,21.6098,25.0936,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__c176b92ee49b9aa8.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/vitiligo-15__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,294,222,114.5038,27.8025,20.5852,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__db67f42ee1ba62c4.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/vitiligo-17__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,294,222,77.9862,26.6074,30.4560,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__e8a60acd06764654.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/roi62.jpg,389,101,108.6215,27.9295,16.9117,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__e9b3dc6e2241bc93.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/val/4. Pigment/roi63.jpg,260,82,92.6426,20.6715,20.4506,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__f516b80652f0be06.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/roi191.jpg,180,117,151.1623,50.4158,31.8376,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__f563f03401897802.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/vitiligo-31__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,294,222,93.4698,26.7643,45.3389,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/dermassist__skin_diseases_kaggle__fd43ff01fb4d01c8.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/vitiligo-38__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,294,222,98.7337,74.7206,33.6318,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_test__34a6bd395019d11a.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Vitiligo/portrait-of-young-man-with-vitiligo.jpeg,640,360,87.1028,46.6897,20.1506,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_test__918513a5da1f760e.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Vitiligo/portrait-woman-with-vitiligo.jpeg,612,408,137.0250,56.4637,27.2015,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__15a5115185c5780a.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image492.jpeg,640,360,124.9999,59.6254,23.1028,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__163d61cd388ce437.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image278.jpeg,275,183,60.5519,38.5980,45.5365,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__17f5eabaae468a37.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image29.jpeg,640,360,97.1385,39.7747,40.7973,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__246e91eb36787e2b.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image61.jpeg,612,344,115.1489,47.0261,37.9219,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__33f2b96e1097867c.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image8.jpeg,328,380,96.4497,51.3022,45.6575,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__526e35b991909fd1.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image355.jpeg,299,168,61.7962,37.6515,43.6359,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__76b26a1585b31ffc.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image129.jpeg,250,202,103.0475,23.9009,43.2372,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__948f79110bcdd1a8.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image78.jpeg,612,408,58.2037,51.3553,21.5694,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__b01840b14586b0e0.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image712.jpeg,640,360,119.3839,34.6862,13.8410,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__b018ae16cb23a489.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image418.jpeg,262,192,140.2191,48.7662,34.6029,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__b3f3650bdd4b071f.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image361.jpeg,300,168,60.2100,23.7376,36.7866,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__e1fe225662dfbd38.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image39.jpeg,640,360,156.6034,42.4175,49.6133,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__e67a6354139fee3a.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image597.jpeg,1200,675,117.0113,57.3307,41.6318,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__e8e1b49e4bc3ccea.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image284.jpeg,100,100,158.5326,20.7660,27.4027,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__eb52820721e7f957.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image489.jpeg,612,408,194.9064,53.1451,45.3606,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__ee5de8666e0b5c95.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image356.jpeg,252,200,147.0130,68.2226,24.4724,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__f5e5cf9002e6352b.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image41.jpeg,612,408,88.1497,54.0277,42.7633,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__f96b9cb2f858c2d0.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image694.jpeg,640,360,119.2419,56.4892,38.4032,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
vitiligo,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/vitiligo/devraj__pacific_train__ff3c33c894ca852c.jpeg,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Vitiligo/Image48.jpeg,612,344,115.7618,56.8312,43.9702,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
warts,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/warts/dermassist__dermnet__339e28f6f50a2866.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Warts Molluscum and other Viral Infections/herpes-type-1-recurrent-73.jpg,720,477,144.7426,42.1617,43.8167,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
warts,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/warts/dermassist__dermnet__686749ab6db67dde.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Warts Molluscum and other Viral Infections/herpes-type-1-recurrent-77.jpg,720,492,133.6651,57.4321,43.3701,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
warts,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/warts/dermassist__dermnet__84bb839af4a0fdae.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Warts Molluscum and other Viral Infections/warts-8.jpg,720,475,84.2396,28.4459,43.4021,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
warts,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/warts/dermassist__skin_diseases_image__00836c9d27c6229f.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/6_88.jpg,294,222,92.9998,26.0473,49.6570,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
warts,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/warts/dermassist__skin_diseases_image__01579abcf35601bc.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/0_44.jpg,294,222,108.7443,16.1624,20.1919,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
warts,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/warts/dermassist__skin_diseases_image__048287cab5f5dfd7.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/6_151.jpg,294,222,155.3557,35.1200,49.7476,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
warts,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/warts/dermassist__skin_diseases_image__0b1939c72d202365.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/6_108.jpg,294,222,106.8224,27.7372,49.1284,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
warts,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/warts/dermassist__skin_diseases_image__1057e8796b96e820.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/2_91.jpg,294,222,76.6050,14.5825,38.1678,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
warts,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/warts/dermassist__skin_diseases_image__10bc65e551c7167f.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/0_7.jpg,294,222,135.8409,60.9429,41.3426,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
warts,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/warts/dermassist__skin_diseases_image__12bbf9efa6d67f42.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/6_123.jpg,294,222,152.6868,32.2609,47.9026,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
warts,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/warts/dermassist__skin_diseases_image__1575a2f83a0c76de.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/2_104.jpg,294,222,113.4228,27.4238,31.4550,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
warts,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/warts/dermassist__skin_diseases_image__16ac962407d999fb.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/2_99.jpg,294,222,74.6610,48.2486,22.7373,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
warts,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/warts/dermassist__skin_diseases_image__16ad0eca84fe4c96.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/6_221.jpg,294,222,170.6597,51.9950,47.0934,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
